2,IMG_2893s.jpg,25 August 2022,Amr Abutawila,N façade of the domed burial chamber
2,IMG_2894s.jpg,25 August 2022,Amr Abutawila,N façade of the domed burial chamber
2,IMG_2895s.jpg,25 August 2022,Amr Abutawila,Doorway from garden to the W inner courtyard
2,IMG_2897s.jpg,25 August 2022,Amr Abutawila,"Damaged fleur-de-lys crenellations, N wall"
2,IMG_2898s.jpg,25 August 2022,Amr Abutawila,"Window, N wall of the middle residential unit"
2,IMG_2901s.jpg,25 August 2022,Amr Abutawila,"Gateway in the N side of the enclosure, from the garden"
2,IMG_2903s.jpg,25 August 2022,Amr Abutawila,"View of the garden layout, looking S"
2,IMG_2904s.jpg,25 August 2022,Amr Abutawila,View of the domed burial chamber from the garden
2,IMG_2906s.jpg,25 August 2022,Amr Abutawila,Doorway from garden to the E inner courtyard
2,IMG_2907s.jpg,25 August 2022,Amr Abutawila,E inner courtyard between two residential units
2,IMG_2909s.jpg,25 August 2022,Amr Abutawila,Detail of window in E wall of the burial chamber 
2,IMG_2910s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, N section of the E façade"
2,IMG_2911s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, E façade on the W inner courtyard"
2,IMG_2919s.jpg,25 August 2022,Amr Abutawila,"The garden, view looking east"
2,IMG_2921s.jpg,25 August 2022,Amr Abutawila,N façade of the dividing wall overlooking the garden
2,IMG_2922s.jpg,25 August 2022,Amr Abutawila,"Burial chamber: windows within recess, E wall"
2,IMG_3102s.jpg,25 August 2022,Amr Abutawila,"Gate to the burial chamber, E wall"
2,IMG_3103s.jpg,25 August 2022,Amr Abutawila,Wooden screens surrounding the  cenotaph
2,IMG_3105s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, interior looking NW"
2,IMG_3106s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, interior, W wall"
2,IMG_3107s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, interior looking SW"
2,IMG_3108s.jpg,25 August 2022,Amr Abutawila,"Burial chamber,  decoration of bottom W wall "
2,IMG_3109s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, marble cenotaph under the dome"
2,IMG_3110s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, marble cenotaph, E side"
2,IMG_3113s.jpg,25 August 2022,Amr Abutawila,Cenotaph detail: open book sculpted in marble
2,IMG_3114s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, marble cenotaph, N side"
2,IMG_3118s.jpg,25 August 2022,Amr Abutawila,Cenotaph detail: open book sculpted in marble
2,IMG_3120s.jpg,25 August 2022,Amr Abutawila,N. side chamber
2,IMG_3125s.jpg,25 August 2022,Amr Abutawila,N. side chamber's ceiling
2,IMG_3126s.jpg,25 August 2022,Amr Abutawila,W. wall of the N. side chamber
2,IMG_3128s.jpg,25 August 2022,Amr Abutawila,N. side chamber's ceiling details
2,IMG_3129s.jpg,25 August 2022,Amr Abutawila,"View from N. space towards domed chamber, looking SE"
2,IMG_3131s.jpg,25 August 2022,Amr Abutawila,N. wall of the N. side chamber
2,IMG_3132s.jpg,25 August 2022,Amr Abutawila,"View from N. space towards domed chamber, looking SW"
2,IMG_3134s.jpg,25 August 2022,Amr Abutawila,"N. side chamber, looking NE"
2,IMG_3136s.jpg,25 August 2022,Amr Abutawila,"N. side chamber, decorated ceiling"
2,IMG_3137s.jpg,25 August 2022,Amr Abutawila,"N. side chamber, decorated ceiling"
2,IMG_3138s.jpg,25 August 2022,Amr Abutawila,"N. side chamber, decorated ceiling"
2,IMG_3139s.jpg,25 August 2022,Amr Abutawila,"N. side chamber, decorated ceiling"
2,IMG_3140s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3141s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3142s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3143s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3144s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3145s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3147s.jpg,25 August 2022,Amr Abutawila,Decorated ceiling details
2,IMG_3152s.jpg,25 August 2022,Amr Abutawila,"Mashrabiya screen, with a ḥadīṯ inscription"
2,IMG_3158s.jpg,25 August 2022,Amr Abutawila,"View from the N. space, domed chamber looking SE"
2,IMG_3159s.jpg,25 August 2022,Amr Abutawila,Wooden mashrabiya screen
2,IMG_3160s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3161s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3163s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3164s.jpg,25 August 2022,Amr Abutawila,Marble pot by W. wall of burial chamber
2,IMG_3168s.jpg,25 August 2022,Amr Abutawila,Decorative band around the interior walls
2,IMG_3170s.jpg,25 August 2022,Amr Abutawila,"Domed chamber, E side looking S"
2,IMG_3171s.jpg,25 August 2022,Amr Abutawila,"S. side chamber, looking SW"
2,IMG_3177s.jpg,25 August 2022,Amr Abutawila,"Burial chamber, view looking N"
2,IMG_3186s.jpg,25 August 2022,Amr Abutawila,"View of the S. side chamber, looking W"
2,IMG_3192s.jpg,25 August 2022,Amr Abutawila,"Painted dome, view looking up"
2,IMG_3196s.jpg,25 August 2022,Amr Abutawila,"Painted dome, view looking up"
2,IMG_3200s.jpg,25 August 2022,Amr Abutawila,"Set of windows, domed chamber, W. wall"
2,IMG_3201s.jpg,25 August 2022,Amr Abutawila,Pointed-arched squinch in the SW corner
2,IMG_3203s.jpg,25 August 2022,Amr Abutawila,Dome and transition zone resting on arches
2,IMG_3204s.jpg,25 August 2022,Amr Abutawila,"View of the S. side chamber, looking S"
2,IMG_3208s.jpg,25 August 2022,Amr Abutawila,Interior of the dome
2,IMG_3209s.jpg,25 August 2022,Amr Abutawila,Octagonal drum of the dome
2,IMG_3213s.jpg,25 August 2022,Amr Abutawila,Bottom of the arch under the dome
2,IMG_3214s.jpg,25 August 2022,Amr Abutawila,Inscriptions carved on the marble cenotaph 
2,IMG_3215s.jpg,25 August 2022,Amr Abutawila,Inscriptions carved on the marble cenotaph 
2,IMG_3216s.jpg,25 August 2022,Amr Abutawila,Inscriptions carved on the marble cenotaph 
2,IMG_3217s.jpg,25 August 2022,Amr Abutawila,Inscriptions carved on the marble cenotaph 
2,IMG_3218s.jpg,25 August 2022,Amr Abutawila,Inscriptions carved on the marble cenotaph 
2,IMG_3220s.jpg,25 August 2022,Amr Abutawila,"View of the marble cenotaph, looking SW"
2,IMG_3224s.jpg,25 August 2022,Amr Abutawila,"Gateway to the burial chamber, E side"
2,IMG_3225s.jpg,25 August 2022,Amr Abutawila,"Window recess, E. wall of the burial chamber "
2,IMG_3227s.jpg,25 August 2022,Amr Abutawila,"Entrance to the burial chamber, E wall"
